log_file,date,compute_system,file_system,application,shared_or_fpp,read_or_write,md5
glock_hacc_io_write_id3777086_2-15-46229-8568831812425856376_2.darshan,2017-02-15,cori,cscratch,hacc_io_write,fpp,write,c0fd5dd44bf5d3e032e95bb74c692f79
glock_hacc_io_write_id3930036_2-15-46259-11408029639953823006_1.darshan,2017-02-15,edison,scratch1,hacc_io_write,fpp,write,7e076c5348019590bd696b90981d97aa
glock_hacc_io_write_id3777086_2-15-46267-3069784963440922637_2.darshan,2017-02-15,cori,bb-shared,hacc_io_write,fpp,write,93f9c0303a3cc7a9d61dc35368a5add9
glock_hacc_io_write_id3777086_2-15-46306-6698154102044738414_2.darshan,2017-02-15,cori,bb-private,hacc_io_write,fpp,write,e0b5a800bd055b5e0d77f3270678d9f9
glock_hacc_io_read_id3777086_2-15-46344-17029460250547338551_2.darshan,2017-02-15,cori,cscratch,hacc_io_read,fpp,read,465a824a8a95b296c6c8dc842128a576
glock_hacc_io_read_id3930036_2-15-46354-7886729731102426856_1.darshan,2017-02-15,edison,scratch1,hacc_io_read,fpp,read,11870cbc62c7b949c3ebdc1979adfb78
glock_ior_id3930037_2-15-46383-13989998883844135309_1.darshan,2017-02-15,edison,scratch2,ior,shared,read,5a68e40e71f84b99400a5c47dbf9f084
glock_hacc_io_read_id3777086_2-15-46392-7832549320447486641_2.darshan,2017-02-15,cori,bb-shared,hacc_io_read,fpp,read,bc57f0f47351d1327410bf89b6f0532b
glock_vpicio_uni_id3930036_2-15-46431-8103546738397455345_1.darshan,2017-02-15,edison,scratch1,vpicio_uni,shared,write,790c276f868658271b2056d2779c3128
glock_hacc_io_read_id3777086_2-15-46442-17966932313644518965_1.darshan,2017-02-15,cori,bb-private,hacc_io_read,fpp,read,dcaef6846bde885a00aa12f9b17b32db
glock_vpicio_uni_id3777086_2-15-46487-10291506709427687513_1.darshan,2017-02-15,cori,cscratch,vpicio_uni,shared,write,45ed7b264177a70fc468511777737050
glock_ior_id3930037_2-15-46557-12521681556271697362_1.darshan,2017-02-15,edison,scratch2,ior,fpp,read,b4d69bb1fadf7f93c6f42dd8fb4048ff
glock_dbscan_read_id3930036_2-15-46564-450083841498882367_1.darshan,2017-02-15,edison,scratch1,dbscan_read,shared,read,f463f4beddff814c524c68d6cd908c00
glock_hacc_io_write_id3930037_2-15-46638-4085377220485997449_1.darshan,2017-02-15,edison,scratch2,hacc_io_write,fpp,write,831561640e1dd1fae847b28d6d633faa
glock_hacc_io_read_id3930037_2-15-46743-1931439564733760600_1.darshan,2017-02-15,edison,scratch2,hacc_io_read,fpp,read,c6030ea48b1aa6fb35562abd3152e7f7
glock_vpicio_uni_id3930037_2-15-46819-5622282888026086382_1.darshan,2017-02-15,edison,scratch2,vpicio_uni,shared,write,400e38102d684907e93dc18cd08efd09
glock_vpicio_uni_id3777086_2-15-46833-17602780426704339587_1.darshan,2017-02-15,cori,bb-shared,vpicio_uni,shared,write,6b4df33695338052e3bf8d43ca400dfa
crusher_ior_id1025514_2-15-75673-8876431631354529691_1.darshan,2017-02-15,mira,mira-fs1,ior,shared,write,0cda1eb90640108704d413730354de84
glock_dbscan_read_id3777086_2-15-46883-13621007437972631734_1.darshan,2017-02-15,cori,cscratch,dbscan_read,shared,read,ae077ff012fdaaa43d218e7f2a12c8e2
glock_dbscan_read_id3777086_2-15-46952-3291542837841717318_1.darshan,2017-02-15,cori,bb-shared,dbscan_read,shared,read,b0aac9548c3eb3422ccb89f995c6051b
glock_dbscan_read_id3930037_2-15-46953-14862335387047288196_1.darshan,2017-02-15,edison,scratch2,dbscan_read,shared,read,0c46cae9197d04783cf9b529c27ef399
crusher_ior_id1025514_2-15-75790-4715264023125284515_2.darshan,2017-02-15,mira,mira-fs1,ior,fpp,write,2d5cd3e81b0f1567f3366678caa217ad
crusher_hacc_io_write_id1025514_2-15-75873-12925061379762371599_2.darshan,2017-02-15,mira,mira-fs1,hacc_io_write,fpp,write,7ff2de445c774cebd216351811dee7c9
glock_ior_id3930038_2-15-47277-17410838900702288487_1.darshan,2017-02-15,edison,scratch3,ior,shared,write,518bb258b92619aa227ccb45a7d94c75
crusher_vpicio_uni_id1025514_2-15-76115-17243328572325208705_1.darshan,2017-02-15,mira,mira-fs1,vpicio_uni,shared,write,45c2a4656e4c016418af576fb4f61e14
glock_ior_id3930038_2-15-47323-7346980983308835144_1.darshan,2017-02-15,edison,scratch3,ior,fpp,write,62913ec1d61cb9613fd5bc051a3ceffd
crusher_ior_id1025514_2-15-76180-9628590687283955366_1.darshan,2017-02-15,mira,mira-fs1,ior,shared,read,933d73ca2ccd47f72b6c53ecb4f20d16
glock_ior_id3930038_2-15-47399-4877648290940720460_1.darshan,2017-02-15,edison,scratch3,ior,shared,read,3bba87ee85a821acecd192ec21aeb61c
crusher_ior_id1025514_2-15-76295-13118666988647304248_2.darshan,2017-02-15,mira,mira-fs1,ior,fpp,read,4663addf0f55f86cc162107550ecd96c
glock_ior_id3930038_2-15-47498-7327740052162649565_1.darshan,2017-02-15,edison,scratch3,ior,fpp,read,5397a1247137869dd14749d6b2633824
glock_hacc_io_write_id3930038_2-15-47554-9918189867807849541_1.darshan,2017-02-15,edison,scratch3,hacc_io_write,fpp,write,228da34ac7185a8bd920ef9144d0450d
crusher_hacc_io_read_id1025514_2-15-76379-14809355187016362179_2.darshan,2017-02-15,mira,mira-fs1,hacc_io_read,fpp,read,557d3a8550874ad8aabf2a539b83a233
glock_hacc_io_read_id3930038_2-15-47638-15775516922930080970_1.darshan,2017-02-15,edison,scratch3,hacc_io_read,fpp,read,7928cf3fac1a6fea752dd663b30ed838
glock_vpicio_uni_id3930038_2-15-47706-1688511049064595992_1.darshan,2017-02-15,edison,scratch3,vpicio_uni,shared,write,f218a5c2fa2e3d5068c3ef4088dd2e52
crusher_dbscan_read_id1025514_2-15-76520-14724356149384241381_1.darshan,2017-02-15,mira,mira-fs1,dbscan_read,shared,read,7112e34c97a367291f2bf13a47be1ee8
glock_dbscan_read_id3930038_2-15-47823-12643805860630524896_1.darshan,2017-02-15,edison,scratch3,dbscan_read,shared,read,e43302fde3bd43f1c1735818b6b80ac0
glock_ior_id3939448_2-15-63621-11524164434777143148_1.darshan,2017-02-15,edison,scratch1,ior,shared,write,b412c148f18ac7659955abdd6447d4d0
glock_ior_id3939449_2-15-63744-12443510068733625913_1.darshan,2017-02-15,edison,scratch2,ior,shared,write,0d92c76faccb85c180686e1e916227db
glock_ior_id3939448_2-15-63744-12732032952792300899_1.darshan,2017-02-15,edison,scratch1,ior,fpp,write,7b41b158733192d15490451b8f36bbca
glock_ior_id3939449_2-15-63804-9373673769195925074_1.darshan,2017-02-15,edison,scratch2,ior,fpp,write,093851ed754628fe892019e5766545b1
glock_ior_id3939448_2-15-63833-8176553102842803740_1.darshan,2017-02-15,edison,scratch1,ior,shared,read,38dea6ddbfcfe5e6a489b7cd2d81d0ba
glock_ior_id3939448_2-15-63891-4257008864022684844_1.darshan,2017-02-15,edison,scratch1,ior,fpp,read,78860cf84c15ff8ad53c8808fae02195
glock_ior_id3939449_2-15-63895-3790037258398234261_1.darshan,2017-02-15,edison,scratch2,ior,shared,read,cc9c91f255275ac7c3355e9f30ecb44b
glock_ior_id3939449_2-15-63946-16351660747919577402_1.darshan,2017-02-15,edison,scratch2,ior,fpp,read,644c7918391f9fdbf430c7b77e32d3a2
glock_hacc_io_write_id3939448_2-15-63962-5439590296315893921_1.darshan,2017-02-15,edison,scratch1,hacc_io_write,fpp,write,ab1dbc9cc7fccccb1960487d6f08b128
glock_hacc_io_write_id3939449_2-15-64031-4309496284003657748_1.darshan,2017-02-15,edison,scratch2,hacc_io_write,fpp,write,bb98f3e6e72416254155ed570e37e87a
glock_hacc_io_read_id3939448_2-15-64053-11700197874936722213_1.darshan,2017-02-15,edison,scratch1,hacc_io_read,fpp,read,8ccb2d6e770cfffd5c8d1b6f66688d3e
glock_vpicio_uni_id3939448_2-15-64126-16833807957611162693_1.darshan,2017-02-15,edison,scratch1,vpicio_uni,shared,write,89bb11b5faf456c7f9216c668c910d52
glock_hacc_io_read_id3939449_2-15-64126-15845973871957768668_1.darshan,2017-02-15,edison,scratch2,hacc_io_read,fpp,read,4502cd514c3864b0f46a6029cf228843
glock_vpicio_uni_id3939449_2-15-64202-16725047051435935503_1.darshan,2017-02-15,edison,scratch2,vpicio_uni,shared,write,823b1003f1429a1e1819637c13db5abe
glock_dbscan_read_id3939448_2-15-64270-1848577062819038586_1.darshan,2017-02-15,edison,scratch1,dbscan_read,shared,read,a4d839124687b627dd300f2ae11c4ed1
glock_dbscan_read_id3939449_2-15-64353-14983959360229936153_1.darshan,2017-02-15,edison,scratch2,dbscan_read,shared,read,2c91ca334fc367e27f374c667cafa231
glock_ior_id3939450_2-15-64394-2284535039697390645_1.darshan,2017-02-15,edison,scratch3,ior,shared,write,35403088407b615f73909014ba71c5b1
glock_ior_id3939450_2-15-64444-15191248580227206801_1.darshan,2017-02-15,edison,scratch3,ior,fpp,write,cfe65f3afaaa2a71fb749e345c0bf078
glock_ior_id3939450_2-15-64505-12084706067738975832_1.darshan,2017-02-15,edison,scratch3,ior,shared,read,f69877d38370c7c797fc93e30b73c556
glock_ior_id3939450_2-15-64587-17150777107554008347_1.darshan,2017-02-15,edison,scratch3,ior,fpp,read,2b07edcc0ea62cb86659ace2415e1e94
glock_hacc_io_write_id3939450_2-15-64641-10693809400778364967_1.darshan,2017-02-15,edison,scratch3,hacc_io_write,fpp,write,d073650326bd7a9637f09720b40d41a8
glock_hacc_io_read_id3939450_2-15-64699-12764683413516882416_1.darshan,2017-02-15,edison,scratch3,hacc_io_read,fpp,read,862e724966b0b54e96004b95dce4970b
glock_vpicio_uni_id3939450_2-15-64776-15989403833611374699_1.darshan,2017-02-15,edison,scratch3,vpicio_uni,shared,write,ebe09b3ba2def6e7bbbf738c153f5fae
glock_dbscan_read_id3939450_2-15-64915-12445158312496277512_1.darshan,2017-02-15,edison,scratch3,dbscan_read,shared,read,fa71bb306f16f9edc4099488d6f24834
glock_ior_id3779286_2-15-68547-5402541163641012076_1.darshan,2017-02-15,cori,cscratch,ior,shared,write,a24b1df2635ef8156729f780f0e0df15
glock_ior_id3779286_2-15-68674-12505356361834398558_5.darshan,2017-02-15,cori,cscratch,ior,fpp,write,72d9cc4f21c41b4b25f461d90f170e9a
glock_ior_id3779286_2-15-68708-10306750609348153913_5.darshan,2017-02-15,cori,bb-shared,ior,shared,write,b9231414c5b79203c77ba313ec94a169
glock_ior_id3779286_2-15-68799-4799211597841317337_2.darshan,2017-02-15,cori,bb-private,ior,fpp,write,e44f8a9300dd343476e598cb2fc8c7a5
glock_ior_id3779286_2-15-68838-18299855676076049157_1.darshan,2017-02-15,cori,cscratch,ior,shared,read,740b55c2ead9c7d594bd524ef723d148
glock_ior_id3779286_2-15-68903-11255508100355075002_3.darshan,2017-02-15,cori,cscratch,ior,fpp,read,21624b4f2887538e6f7e53e8ad41c1c5
glock_ior_id3779286_2-15-68943-14812725990256556223_1.darshan,2017-02-15,cori,bb-shared,ior,shared,read,7cf66059c38baf38b52f20d1a3255052
glock_ior_id3779286_2-15-69015-5780962340414975910_3.darshan,2017-02-15,cori,bb-private,ior,fpp,read,60c8ee0ee52d261fd478979721c4a6dd
glock_hacc_io_write_id3779286_2-15-69095-2220608148950979404_2.darshan,2017-02-15,cori,cscratch,hacc_io_write,fpp,write,276bd023d05a323bf413c1d8f17d130e
glock_hacc_io_write_id3779286_2-15-69184-14425904253676557179_3.darshan,2017-02-15,cori,bb-shared,hacc_io_write,fpp,write,7ec2fb7c0fdc3d88fced795cb60a4e13
glock_hacc_io_write_id3779286_2-15-69223-7599602035793466193_2.darshan,2017-02-15,cori,bb-private,hacc_io_write,fpp,write,18135cb8cef115b42f10cd0d61f6d182
glock_hacc_io_read_id3779286_2-15-69254-10279014127416127648_2.darshan,2017-02-15,cori,cscratch,hacc_io_read,fpp,read,2ac8c59ab7ab35cbb05f2fff8496bf63
glock_hacc_io_read_id3779286_2-15-69302-16585624402261761447_3.darshan,2017-02-15,cori,bb-shared,hacc_io_read,fpp,read,fe09e297792d7c0f13632acef500bff3
glock_hacc_io_read_id3779286_2-15-69337-3720539186710685375_2.darshan,2017-02-15,cori,bb-private,hacc_io_read,fpp,read,68d101b9fbe105f882289ef0a98812f9
glock_vpicio_uni_id3779286_2-15-69366-14706673562807261211_1.darshan,2017-02-15,cori,cscratch,vpicio_uni,shared,write,66d09339348ca334964ad7035d2e99b6
glock_vpicio_uni_id3779286_2-15-69696-8005807330910400703_1.darshan,2017-02-15,cori,bb-shared,vpicio_uni,shared,write,38b579415f875c4cfab748d37a57bddd
glock_dbscan_read_id3779286_2-15-69746-17684711961317254205_1.darshan,2017-02-15,cori,cscratch,dbscan_read,shared,read,d13dbef157c25b0c68a4970d87f97658
glock_dbscan_read_id3779286_2-15-69882-12714527280721607868_1.darshan,2017-02-15,cori,bb-shared,dbscan_read,shared,read,e0238488d244bd747c035573b3186080
crusher_ior_id1026386_2-16-78675-14894601960638494892_1.darshan,2017-02-16,mira,mira-fs1,ior,shared,write,afe1275cba321478ffb7ed55dba6688f
crusher_ior_id1026386_2-16-78789-6121165902880027336_2.darshan,2017-02-16,mira,mira-fs1,ior,fpp,write,5950e21c599fc599a6fb990761c48e1d
crusher_hacc_io_write_id1026386_2-16-78870-9992839662948484718_2.darshan,2017-02-16,mira,mira-fs1,hacc_io_write,fpp,write,54805aab378b19c3a6af2316b3904148
crusher_vpicio_uni_id1026386_2-16-79045-1643356840549396991_1.darshan,2017-02-16,mira,mira-fs1,vpicio_uni,shared,write,1c7546d8697aaa45209f9ae805e6a212
crusher_ior_id1026386_2-16-79106-9429813804630149007_1.darshan,2017-02-16,mira,mira-fs1,ior,shared,read,742e042af4a46096f262d9908b2466a3
crusher_ior_id1026386_2-16-79224-18142081660276584583_2.darshan,2017-02-16,mira,mira-fs1,ior,fpp,read,f9d40b01d446ada49dfa7a2fff155b13
crusher_hacc_io_read_id1026386_2-16-79299-10785234700831151155_2.darshan,2017-02-16,mira,mira-fs1,hacc_io_read,fpp,read,1aa71471fc04e1c1aa1d305c7fb0819b
crusher_dbscan_read_id1026386_2-16-79436-13414821499731788575_1.darshan,2017-02-16,mira,mira-fs1,dbscan_read,shared,read,718e761cfd79c2eced07c78ad560798e
glock_ior_id3952854_2-16-63637-8003320302909599847_1.darshan,2017-02-16,edison,scratch1,ior,shared,write,04ba480583757f19d9def6e2d723aedf
glock_ior_id3952855_2-16-63638-6605073613664892536_1.darshan,2017-02-16,edison,scratch2,ior,shared,write,fac54c6373ad3d88372e41930435d61e
glock_ior_id3952855_2-16-63700-12937661049479711393_1.darshan,2017-02-16,edison,scratch2,ior,fpp,write,33b7736685588f7b400053ce106b1fbf
glock_ior_id3952855_2-16-63802-14818458605632331724_1.darshan,2017-02-16,edison,scratch2,ior,shared,read,f85be19b65aaf5011f31adcf8d948696
glock_ior_id3952854_2-16-63804-8364875016550930411_1.darshan,2017-02-16,edison,scratch1,ior,fpp,write,7c254fb63d5ee94a2106a4a8f9c74ce7
glock_ior_id3952855_2-16-63872-13398549200842441245_1.darshan,2017-02-16,edison,scratch2,ior,fpp,read,1ca4447fae4636629cb9e028791d6604
glock_ior_id3952854_2-16-63909-1729161465687748437_1.darshan,2017-02-16,edison,scratch1,ior,shared,read,59c520886c82d2c2e356eb8e414e5a22
glock_hacc_io_write_id3952855_2-16-63948-8207885916778236527_1.darshan,2017-02-16,edison,scratch2,hacc_io_write,fpp,write,2a3137a16fc94a5b7d727d423739451b
glock_ior_id3952854_2-16-64031-11363915501405561469_1.darshan,2017-02-16,edison,scratch1,ior,fpp,read,3a8ce62cfcbb6c0d41a842da495fece6
glock_hacc_io_read_id3952855_2-16-64051-5887637728842370007_1.darshan,2017-02-16,edison,scratch2,hacc_io_read,fpp,read,6f83e343f0b1b61fbd0332c909df7371
glock_hacc_io_write_id3952854_2-16-64118-16344800801405382499_1.darshan,2017-02-16,edison,scratch1,hacc_io_write,fpp,write,11064daecd963ed1c5a32a80846a9775
glock_vpicio_uni_id3952855_2-16-64145-12180989208973892153_1.darshan,2017-02-16,edison,scratch2,vpicio_uni,shared,write,34e645f661fb51249444ce98d93127c3
glock_hacc_io_read_id3952854_2-16-64221-14943877614551329236_1.darshan,2017-02-16,edison,scratch1,hacc_io_read,fpp,read,57742d15d2dca26ce190d6a12c4d33fb
glock_dbscan_read_id3952855_2-16-64304-10265751967306584098_1.darshan,2017-02-16,edison,scratch2,dbscan_read,shared,read,c231618959f5e7926114d927bd19a16a
glock_vpicio_uni_id3952854_2-16-64334-11928441750046872214_1.darshan,2017-02-16,edison,scratch1,vpicio_uni,shared,write,e9d5cdadf193c308b5b6f1a2b33f1983
glock_dbscan_read_id3952854_2-16-64482-3147039451450169882_1.darshan,2017-02-16,edison,scratch1,dbscan_read,shared,read,7277f65044cedcd67f4f2c516de32d24
glock_ior_id3952856_2-16-64487-260980557466651934_1.darshan,2017-02-16,edison,scratch3,ior,shared,write,711047c8619ce597b7d3ab82dc96c826
glock_ior_id3952856_2-16-64532-3867922302216120470_1.darshan,2017-02-16,edison,scratch3,ior,fpp,write,5eafc1e361d52eb19abfe451313aa30e
glock_ior_id3952856_2-16-64613-7861321803708782714_1.darshan,2017-02-16,edison,scratch3,ior,shared,read,3ca4046f13d1208481c32c493c913492
glock_ior_id3952856_2-16-64652-16162041012894767737_1.darshan,2017-02-16,edison,scratch3,ior,fpp,read,c05230e20e01ae0209dbfd15d1a73529
glock_hacc_io_write_id3952856_2-16-64722-13845190095009051951_1.darshan,2017-02-16,edison,scratch3,hacc_io_write,fpp,write,9b0528e3908b6e15084c1ce521557dba
glock_hacc_io_read_id3952856_2-16-64786-5150506862040836868_1.darshan,2017-02-16,edison,scratch3,hacc_io_read,fpp,read,3283c89e3e029309591bb306629759e0
glock_vpicio_uni_id3952856_2-16-64852-18382651528583500158_1.darshan,2017-02-16,edison,scratch3,vpicio_uni,shared,write,f4c392a5322f98a24f397c2f22d25c59
glock_dbscan_read_id3952856_2-16-65025-1252377504653981565_1.darshan,2017-02-16,edison,scratch3,dbscan_read,shared,read,73f9bbeee5132919dfe758f281b61b8a
glock_ior_id3788498_2-16-66926-6513401219928376110_1.darshan,2017-02-16,cori,cscratch,ior,shared,write,0c6660144a3553c0382831a8289acd34
glock_ior_id3788498_2-16-67047-10443996903681243077_2.darshan,2017-02-16,cori,cscratch,ior,fpp,write,941b945993c818521a2378589d045573
glock_ior_id3788498_2-16-67075-1031336406308952272_1.darshan,2017-02-16,cori,bb-shared,ior,shared,write,e88945dd0b6fb55bd9b7c79e4d31de70
glock_ior_id3788498_2-16-67111-18397890014744074831_2.darshan,2017-02-16,cori,bb-private,ior,fpp,write,6408349bc826bf872b5442474ed70abe
glock_ior_id3788498_2-16-67138-13298345457714569126_1.darshan,2017-02-16,cori,cscratch,ior,shared,read,3a509664b19bb911c4cf9f2484552723
glock_ior_id3788498_2-16-67181-15494129149522165463_2.darshan,2017-02-16,cori,cscratch,ior,fpp,read,70c382cf73c9034545294b6999ef5c73
glock_ior_id3788498_2-16-67222-12532272417425457456_1.darshan,2017-02-16,cori,bb-shared,ior,shared,read,7703e70569dad659e53d89d841a7ba5d
glock_ior_id3788498_2-16-67265-11451587701694687142_2.darshan,2017-02-16,cori,bb-private,ior,fpp,read,47a2e46818a916ae3ab19a399ad7542c
glock_hacc_io_write_id3788498_2-16-67290-7526934798543219421_2.darshan,2017-02-16,cori,cscratch,hacc_io_write,fpp,write,e63148729d33cb89d851ae254191d9f0
glock_hacc_io_write_id3788498_2-16-67322-16806755026219728259_2.darshan,2017-02-16,cori,bb-shared,hacc_io_write,fpp,write,a57c49a0b391fc357e7a7487e12dae66
glock_hacc_io_write_id3788498_2-16-67351-1995125196828672916_2.darshan,2017-02-16,cori,bb-private,hacc_io_write,fpp,write,603bab576746cceb5231330e8052d065
glock_hacc_io_read_id3788498_2-16-67378-18092651727394000761_2.darshan,2017-02-16,cori,cscratch,hacc_io_read,fpp,read,7d393b41bf4fdf096c23c466bec5fbf6
glock_hacc_io_read_id3788498_2-16-67421-16907989482836750873_1.darshan,2017-02-16,cori,bb-shared,hacc_io_read,fpp,read,aa8665f8ab412a0aba569a2e8f1e1775
glock_hacc_io_read_id3788498_2-16-67446-12405194773097023243_1.darshan,2017-02-16,cori,bb-private,hacc_io_read,fpp,read,2581728b594ca0b52138254186984d45
glock_vpicio_uni_id3788498_2-16-67470-8805977299010785106_1.darshan,2017-02-16,cori,cscratch,vpicio_uni,shared,write,814f103cad93b6774371bdf54134ebf3
glock_vpicio_uni_id3788498_2-16-67764-3205092063882591397_1.darshan,2017-02-16,cori,bb-shared,vpicio_uni,shared,write,506d854410eb8dd2dda65d43bdca1590
glock_dbscan_read_id3788498_2-16-67806-12664250576877619775_1.darshan,2017-02-16,cori,cscratch,dbscan_read,shared,read,25c58ecc294ca171bb0ad766d2cea1ce
glock_dbscan_read_id3788498_2-16-67864-15101125924981837123_1.darshan,2017-02-16,cori,bb-shared,dbscan_read,shared,read,08772ffa733482a8f604d2bc7f25638e
crusher_ior_id1027273_2-17-81088-7842937623071091752_1.darshan,2017-02-17,mira,mira-fs1,ior,shared,write,e03c584ec611422664fb7b770b0117bf
crusher_ior_id1027273_2-17-81190-11811190105093181619_2.darshan,2017-02-17,mira,mira-fs1,ior,fpp,write,2e1ce4a931bc43a8fe577614cbb958d3
glock_ior_id3799481_2-17-62818-18170444537534556683_1.darshan,2017-02-17,cori,cscratch,ior,shared,write,78408d16cab44c84eb1f20c91bf16eb6
glock_ior_id3799481_2-17-62826-12135647704532950640_1.darshan,2017-02-17,cori,cscratch,ior,fpp,write,a2ad2573765d4590412c08da8809a616
glock_ior_id3799481_2-17-62835-4161135249150210731_1.darshan,2017-02-17,cori,bb-shared,ior,shared,write,8473863d060240e91744fb970c03939f
glock_ior_id3799481_2-17-62844-1421952520440183484_1.darshan,2017-02-17,cori,bb-private,ior,fpp,write,1ac17b38a2c8cecfb32dbb40fe329a80
glock_ior_id3799481_2-17-62861-3222198002321845295_1.darshan,2017-02-17,cori,cscratch,ior,fpp,read,3031b767013499115fde17b0aa53d993
glock_ior_id3799481_2-17-62870-2438984232768255157_1.darshan,2017-02-17,cori,bb-shared,ior,shared,read,69bfd4676053c54dbf7c14a520c6fb39
glock_ior_id3799481_2-17-62876-2195339774797999996_1.darshan,2017-02-17,cori,bb-private,ior,fpp,read,79e1ff32024a585554075129dbb463bf
glock_hacc_io_write_id3799481_2-17-62883-1071592410096171344_1.darshan,2017-02-17,cori,cscratch,hacc_io_write,fpp,write,b95eedb8e4ed90351a92c60c9c209b9f
glock_hacc_io_write_id3799481_2-17-62898-1727856966033620028_1.darshan,2017-02-17,cori,bb-shared,hacc_io_write,fpp,write,ad70c26dc0725b0fa23131e1e68ea259
glock_hacc_io_write_id3799481_2-17-62911-16951627419419999137_1.darshan,2017-02-17,cori,bb-private,hacc_io_write,fpp,write,4bc23aa3ab76e27eb44b9de50d1700ac
glock_hacc_io_read_id3799481_2-17-62925-10183017492784731127_1.darshan,2017-02-17,cori,cscratch,hacc_io_read,fpp,read,99049f90383e136b46355667f501abaf
glock_hacc_io_read_id3799481_2-17-62945-7944745894575307929_1.darshan,2017-02-17,cori,bb-shared,hacc_io_read,fpp,read,01b88fe92ca8e1155e2b52510a8018e1
glock_hacc_io_read_id3799481_2-17-62961-15668871668043405597_1.darshan,2017-02-17,cori,bb-private,hacc_io_read,fpp,read,ecf7b9a92d6ae9ef321b3c722789da49
glock_vpicio_uni_id3799481_2-17-62977-15727932305668867924_1.darshan,2017-02-17,cori,cscratch,vpicio_uni,shared,write,5bc5bb48a1306b8380662086eb08973e
glock_vpicio_uni_id3799481_2-17-63159-7934094709518624322_1.darshan,2017-02-17,cori,bb-shared,vpicio_uni,shared,write,ae39145c823900585b7db7fbbe3d5450
glock_dbscan_read_id3799481_2-17-63179-17727514382512649393_1.darshan,2017-02-17,cori,cscratch,dbscan_read,shared,read,c4e9551928cc8dd00fedc564408077bf
glock_dbscan_read_id3799481_2-17-63199-7931808936005398870_1.darshan,2017-02-17,cori,bb-shared,dbscan_read,shared,read,66b1e5dddd8d5f19d158b83ad4063c0c
glock_ior_id3978544_2-17-63641-7198774421626575849_1.darshan,2017-02-17,edison,scratch2,ior,shared,write,0a16664ce5e7e548ef992c8a3f806d0e
glock_ior_id3978543_2-17-63641-14307678508009295205_1.darshan,2017-02-17,edison,scratch1,ior,shared,write,313e52e31979e61bffe0a34ff6f82f27
